filename,width,height,class,xmin,ymin,xmax,ymax
Bicon-557_jpg.rf.18b05392cd2c01ea484b1ddd2b2d368b.jpg,416,416,Bicon,252,286,292,298

Bicon-397_jpg.rf.1a0b60c0ca1d1791bbfd6cdfce62ee17.jpg,416,416,Bicon,87,97,227,163
ITI-22_jpg.rf.193094895be5a0b9c6e91831fd24578e.jpg,416,416,ITI,344,194,391,369
ITI-392_jpg.rf.17e967787d8f2374a04403d5b7a3156a.jpg,416,416,ITI,196,194,295,336
ITI-448_jpg.rf.19154e9c46024c5a2df36e26d5be741f.jpg,416,416,ITI,97,112,255,291
Bicon-118_jpg.rf.1a82d2bbc6757e9de83b46b4f29c926c.jpg,416,416,Bicon,107,200,195,386
Bicon-172_jpg.rf.19dd98381d99734addbd85c9d8a03268.jpg,416,416,Bicon,231,228,355,282
Bicon-172_jpg.rf.19dd98381d99734addbd85c9d8a03268.jpg,416,416,Bicon,301,85,416,135
Bicon-594_jpg.rf.1a884af030581fa786e047d3ca9343aa.jpg,416,416,Bicon,163,144,204,160
Bicon-594_jpg.rf.1a884af030581fa786e047d3ca9343aa.jpg,416,416,Bicon,165,131,205,147
Bicon-237_jpg.rf.1758ddcf8ef5778669e92a52f6fa35be.jpg,416,416,Bicon,253,267,303,284
Bicon-237_jpg.rf.1758ddcf8ef5778669e92a52f6fa35be.jpg,416,416,Bicon,113,126,159,138
Bicon-237_jpg.rf.1758ddcf8ef5778669e92a52f6fa35be.jpg,416,416,Bicon,97,140,147,157
Bicon-237_jpg.rf.1758ddcf8ef5778669e92a52f6fa35be.jpg,416,416,Bicon,87,156,139,172
Bicon-418_jpg.rf.194f61b9990c1d37a60ffd2b904d809b.jpg,416,416,Bicon,221,172,332,241
Bicon-48_jpg.rf.181da497346abb4637f4b54d92febb7b.jpg,416,416,Bicon,138,155,156,194
Bicon-48_jpg.rf.181da497346abb4637f4b54d92febb7b.jpg,416,416,Bicon,258,244,275,294
ITI-423_jpg.rf.1a56fe701f63b5b808c2133b2099704b.jpg,416,416,ITI,228,222,385,322
ITI-387_jpg.rf.1c0de29d76f8a0ce76180399e359ed6e.jpg,416,416,ITI,168,88,294,257
ITI-2_jpg.rf.1aefc5fb16737fd90a0a506678f95053.jpg,416,416,ITI,116,284,161,303
ITI-2_jpg.rf.1aefc5fb16737fd90a0a506678f95053.jpg,416,416,ITI,115,115,153,130
ITI-2_jpg.rf.1aefc5fb16737fd90a0a506678f95053.jpg,416,416,ITI,101,265,153,283
ITI-2_jpg.rf.1aefc5fb16737fd90a0a506678f95053.jpg,416,416,ITI,106,148,146,160
ITI-160_jpg.rf.18b16f522c7c6bef4c7b0956f832cd86.jpg,416,416,ITI,263,264,307,286
Bicon-533_jpg.rf.1b77b5add7e8e0442956c417b772b02c.jpg,416,416,Bicon,69,16,241,232
Bicon-53_jpg.rf.185a0e8965e018cdad0e5a8a005d4506.jpg,416,416,Bicon,104,154,166,284
Bicon-53_jpg.rf.185a0e8965e018cdad0e5a8a005d4506.jpg,416,416,Bicon,224,163,280,303
ITI-162_jpg.rf.1960dc4f0d0be17bf136423cb9a7fe7a.jpg,416,416,ITI,254,132,297,154
Bicon-410_jpg.rf.1c357e4abd80e675bfdd4f1ab3337c37.jpg,416,416,Bicon,69,256,178,325
Bicon-410_jpg.rf.1c357e4abd80e675bfdd4f1ab3337c37.jpg,416,416,Bicon,51,352,183,413
Bicon-39_jpg.rf.1c442fe36f5c3ce91074139fac220e49.jpg,416,416,Bicon,95,56,260,155
ITI-407_jpg.rf.1c637712d2d074b4ac70c3a98129045a.jpg,416,416,ITI,227,222,383,292
ITI-69_jpg.rf.1bc90fb4df915e4b9a46c38b5561c6ca.jpg,416,416,ITI,257,272,301,291
ITI-69_jpg.rf.1bc90fb4df915e4b9a46c38b5561c6ca.jpg,416,416,ITI,267,251,315,269
ITI-104_jpg.rf.1bb76fd4c48e2207a07d2d25b6b40b73.jpg,416,416,ITI,80,130,122,142
Bicon-448_jpg.rf.1b59ad014985b35897f273b78b9cc0d3.jpg,416,416,Bicon,92,192,160,322
Bicon-347_jpg.rf.1c013745a79a023d4726c32e92481680.jpg,416,416,Bicon,159,306,201,324
ITI-270_jpg.rf.1b32529c6fbf35e5f9a859b066a12d06.jpg,416,416,ITI,115,145,161,158
ITI-41_jpg.rf.1a9e4562bfbaa5a4da0868e1dceeef21.jpg,416,416,ITI,279,278,299,328
ITI-41_jpg.rf.1a9e4562bfbaa5a4da0868e1dceeef21.jpg,416,416,ITI,125,279,143,331
ITI-41_jpg.rf.1a9e4562bfbaa5a4da0868e1dceeef21.jpg,416,416,ITI,244,286,258,334
ITI-41_jpg.rf.1a9e4562bfbaa5a4da0868e1dceeef21.jpg,416,416,ITI,223,283,238,342
ITI-41_jpg.rf.1a9e4562bfbaa5a4da0868e1dceeef21.jpg,416,416,ITI,184,286,205,349
ITI-41_jpg.rf.1a9e4562bfbaa5a4da0868e1dceeef21.jpg,416,416,ITI,160,291,177,349
ITI-434_jpg.rf.1c4f595d949f360602e5303c4a04f7bb.jpg,416,416,ITI,32,320,222,372
ITI-391_jpg.rf.1cda88f97c6bba0a4cf7cfd662d61e7e.jpg,416,416,ITI,183,143,249,281
ITI-209_jpg.rf.1c4f4674b61576be2f2330e413a81933.jpg,416,416,ITI,239,108,281,126
ITI-209_jpg.rf.1c4f4674b61576be2f2330e413a81933.jpg,416,416,ITI,247,128,299,146
ITI-209_jpg.rf.1c4f4674b61576be2f2330e413a81933.jpg,416,416,ITI,267,218,309,234
ITI-209_jpg.rf.1c4f4674b61576be2f2330e413a81933.jpg,416,416,ITI,273,193,321,211
ITI-321_jpg.rf.1cd99f7d80d6fe70eb8eeba0fce300de.jpg,416,416,ITI,158,318,296,345
ITI-321_jpg.rf.1cd99f7d80d6fe70eb8eeba0fce300de.jpg,416,416,ITI,146,279,292,313
ITI-321_jpg.rf.1cd99f7d80d6fe70eb8eeba0fce300de.jpg,416,416,ITI,160,346,264,368
ITI-321_jpg.rf.1cd99f7d80d6fe70eb8eeba0fce300de.jpg,416,416,ITI,224,15,375,45
ITI-321_jpg.rf.1cd99f7d80d6fe70eb8eeba0fce300de.jpg,416,416,ITI,204,52,366,86
ITI-321_jpg.rf.1cd99f7d80d6fe70eb8eeba0fce300de.jpg,416,416,ITI,195,119,353,153
ITI-214_jpg.rf.1c42979ec1cdd6ccb93448cfdaa1b62e.jpg,416,416,ITI,105,252,123,303
Bicon-118_jpg.rf.1c8c37d6c9060955b9e1948a8a7bfa1a.jpg,416,416,Bicon,30,107,216,195
Bicon-439_jpg.rf.1f04d720caedd35bb607c981f0292914.jpg,416,416,Bicon,229,151,347,263
Bicon-378_jpg.rf.1fec2c0b9fe72f6af586e6aff7a594f6.jpg,416,416,Bicon,155,283,187,295
Bicon-378_jpg.rf.1fec2c0b9fe72f6af586e6aff7a594f6.jpg,416,416,Bicon,165,264,201,278
ITI-35_jpg.rf.1c9da8d499e458e774478c560680f0ea.jpg,416,416,ITI,205,196,288,388
Bicon-120_jpg.rf.1dce0d4a839020fa755cd0b84702c5fc.jpg,416,416,Bicon,249,172,415,257
Bicon-364_jpg.rf.1d4decbc9978922518b6426c4377528f.jpg,416,416,Bicon,255,126,285,138
ITI-152_jpg.rf.1dee86d0cdb39120064ccffef9481c22.jpg,416,416,ITI,263,276,314,294
ITI-152_jpg.rf.1dee86d0cdb39120064ccffef9481c22.jpg,416,416,ITI,262,91,316,118
ITI-234_jpg.rf.1e15246bcfa20bf47a374e2813d86213.jpg,416,416,ITI,173,186,336,274
Bicon-230_jpg.rf.1ff266659dfb159a5499ded6c101ffff.jpg,416,416,Bicon,85,121,115,133
Bicon-230_jpg.rf.1ff266659dfb159a5499ded6c101ffff.jpg,416,416,Bicon,86,107,120,119
ITI-179_jpg.rf.1da1a90b1cd47bf81d9b52ea681ccc6f.jpg,416,416,ITI,257,284,303,298
ITI-179_jpg.rf.1da1a90b1cd47bf81d9b52ea681ccc6f.jpg,416,416,ITI,248,133,304,145
ITI-179_jpg.rf.1da1a90b1cd47bf81d9b52ea681ccc6f.jpg,416,416,ITI,244,267,292,283
Bicon-591_jpg.rf.1f24f4b210b78f760016ce86b5d75d54.jpg,416,416,Bicon,110,89,402,205
bego-21_jpg.rf.1f0cb0b8f8dfda7f3bcc434c9ab6f2a1.jpg,416,416,Bego,222,153,414,222
ITI-388_jpg.rf.1f127da22bbb5ca6cacf31a7e46c4779.jpg,416,416,ITI,207,136,285,341
ITI-182_jpg.rf.204ff2fe69acac5f4f23c79616e84e1a.jpg,416,416,ITI,47,200,205,275
ITI-342_jpg.rf.2147684e38f5fba59eb97479e5831a4b.jpg,416,416,ITI,111,159,271,225
ITI-342_jpg.rf.2147684e38f5fba59eb97479e5831a4b.jpg,416,416,ITI,115,80,275,150
ITI-342_jpg.rf.2147684e38f5fba59eb97479e5831a4b.jpg,416,416,ITI,135,212,295,276
ITI-96_jpg.rf.201e63d2de700a8e9b4e20d43857ce7e.jpg,416,416,ITI,136,269,158,317
Bicon-113_jpg.rf.1f679ff85c87a7eb8011934de0a77939.jpg,416,416,Bicon,47,81,246,186
Bicon-628_jpg.rf.20105997a199454835f58162747a1246.jpg,416,416,Bicon,250,262,258,290
Bicon-628_jpg.rf.20105997a199454835f58162747a1246.jpg,416,416,Bicon,278,126,288,155
Bicon-628_jpg.rf.20105997a199454835f58162747a1246.jpg,416,416,Bicon,262,136,272,167
Bicon-628_jpg.rf.20105997a199454835f58162747a1246.jpg,416,416,Bicon,267,259,278,280
Bicon-338_jpg.rf.209784cff78053ec17f63c2feaede5ea.jpg,416,416,Bicon,301,297,336,310
Bicon-411_jpg.rf.1f7838ee939f5d9cbc3d1fd5cd90c94a.jpg,416,416,Bicon,127,85,232,149
Bicon-411_jpg.rf.1f7838ee939f5d9cbc3d1fd5cd90c94a.jpg,416,416,Bicon,82,193,195,256
ITI-10_jpg.rf.1f428753c656a5bd0973f239a76fff6e.jpg,416,416,ITI,84,173,272,287
ITI-336_jpg.rf.216d87162de365f8eb831b491e48a6b1.jpg,416,416,ITI,14,126,196,392
ITI-10_jpg.rf.20416631831e8a00b4194a433cea6c86.jpg,416,416,ITI,84,129,272,243
ITI-287_jpg.rf.1fffff57c5a8dba7892d9a00ef5c8121.jpg,416,416,ITI,183,186,360,253
bego-63_jpg.rf.2132d1234e1958418dc1717b8e0517a4.jpg,416,416,Bego,40,157,213,229
ITI-34_jpg.rf.1f3bca2a755146870fe9e0c64aed5e35.jpg,416,416,ITI,262,248,330,271
Bicon-543_jpg.rf.206548acd390936dd0b4ea3bd528b45c.jpg,416,416,Bicon,199,363,287,393
Bicon-543_jpg.rf.206548acd390936dd0b4ea3bd528b45c.jpg,416,416,Bicon,197,22,292,49
Bicon-543_jpg.rf.206548acd390936dd0b4ea3bd528b45c.jpg,416,416,Bicon,217,66,303,100
Bicon-604_jpg.rf.20b1d2322011ff97bd5837f39420adfb.jpg,416,416,Bicon,182,209,270,339
Bicon-604_jpg.rf.20b1d2322011ff97bd5837f39420adfb.jpg,416,416,Bicon,64,228,142,375
Bicon-31_jpg.rf.18a7a40233703636bc8e297fdd068027.jpg,416,416,Bicon,253,120,287,132
ITI-390_jpg.rf.20feeecf941425c2c57312132e615feb.jpg,416,416,ITI,126,200,268,282
ITI-404_jpg.rf.226d61cc0644e1c85ae2d9527ea06f93.jpg,416,416,ITI,120,112,221,260
Bicon-334_jpg.rf.1e29c9616cd2837774c1c76c8a7df58b.jpg,416,416,Bicon,269,131,404,200
Bicon-416_jpg.rf.1ea4e7797642edc063e5e602c0147e20.jpg,416,416,Bicon,116,100,250,159
Bicon-468_jpg.rf.208fbf2e939d166c01c567f0a8512ae9.jpg,416,416,Bicon,18,180,167,256
ITI-385_jpg.rf.214cf573a444b49fcc2c37814b8169df.jpg,416,416,ITI,27,87,197,134
ITI-385_jpg.rf.214cf573a444b49fcc2c37814b8169df.jpg,416,416,ITI,28,174,194,228
ITI-146_jpg.rf.220ff67eb80db12ccf78f98ad2d1e4fc.jpg,416,416,ITI,274,277,284,320
Bicon-557_jpg.rf.22d56ea3bf84c9586e3b19f8fcd9f3fb.jpg,416,416,Bicon,286,252,298,292
Bicon-484_jpg.rf.20d566e03d84522437be9ccfe4b64f80.jpg,416,416,Bicon,61,245,199,329
Bicon-484_jpg.rf.20d566e03d84522437be9ccfe4b64f80.jpg,416,416,Bicon,88,135,224,220
ITI-162_jpg.rf.247c1533c887dd520ea04cb3e0e140b4.jpg,416,416,ITI,120,262,163,284
ITI-7_jpg.rf.22845f78f300804b7f02ecd062867eb1.jpg,416,416,ITI,254,134,270,192
ITI-19_jpg.rf.222a20d99a0af5f7e36d86bf5279e0b9.jpg,416,416,ITI,252,3,332,160
ITI-19_jpg.rf.222a20d99a0af5f7e36d86bf5279e0b9.jpg,416,416,ITI,32,7,100,154
Bicon-524_jpg.rf.23dd4b601a8644f0c14852b72f988d36.jpg,416,416,Bicon,305,151,386,256
Bicon-524_jpg.rf.23dd4b601a8644f0c14852b72f988d36.jpg,416,416,Bicon,63,160,148,249
ITI-442_jpg.rf.21ff9c18bf6242f79e36b26c534f0b6d.jpg,416,416,ITI,170,170,327,246
ITI-303_jpg.rf.21a7268fa570f4ad33590637785792d9.jpg,416,416,ITI,24,140,173,220
ITI-303_jpg.rf.21a7268fa570f4ad33590637785792d9.jpg,416,416,ITI,19,243,172,321
Bicon-507_jpg.rf.242473e7ba779da783a29d1647325041.jpg,416,416,Bicon,102,40,382,272
ITI-415_jpg.rf.2369bb2d3ac38eb67a3472f666b3c34d.jpg,416,416,ITI,129,83,231,205
ITI-211_jpg.rf.24ca796128c13e584da9763dbcfc7807.jpg,416,416,ITI,142,131,188,145
Bicon-572_jpg.rf.22fe39b7fd35e3cf0f7bd6634fbff11a.jpg,416,416,Bicon,126,85,232,169
Bicon-572_jpg.rf.22fe39b7fd35e3cf0f7bd6634fbff11a.jpg,416,416,Bicon,100,193,192,283
Bicon-369_jpg.rf.23725edf7930c0f1e9af04508fc4347f.jpg,416,416,Bicon,115,181,234,265
ITI-218_jpg.rf.228f392ccdc711c07ae03cbeec1805bc.jpg,416,416,ITI,121,277,163,289
ITI-218_jpg.rf.228f392ccdc711c07ae03cbeec1805bc.jpg,416,416,ITI,113,259,161,273
ITI-11_jpg.rf.24ac1889f6516680146c4e8ca5587a62.jpg,416,416,ITI,118,246,232,363
Bicon-124_jpg.rf.2340255e767e39e1f1bb2ea17592cc48.jpg,416,416,Bicon,230,115,276,130
Bicon-124_jpg.rf.2340255e767e39e1f1bb2ea17592cc48.jpg,416,416,Bicon,220,133,254,155
Bicon-124_jpg.rf.2340255e767e39e1f1bb2ea17592cc48.jpg,416,416,Bicon,109,150,143,162
ITI-29_jpg.rf.25402187ddc45a14b81e707f474cc313.jpg,416,416,ITI,148,290,190,302
ITI-29_jpg.rf.25402187ddc45a14b81e707f474cc313.jpg,416,416,ITI,144,273,196,285
ITI-168_jpg.rf.24d9b51b3f47d729bb6f9cdf23d92aca.jpg,416,416,ITI,249,246,297,260
ITI-21_jpg.rf.2392a9a920bc21f30ae174355234fb64.jpg,416,416,ITI,161,240,211,248
Bicon-132_jpg.rf.25e3c5e65d3e23d5de6ae1bb685fc195.jpg,416,416,Bicon,77,126,183,189
Bicon-345_jpg.rf.255939be16c8953125e96c96311bdac1.jpg,416,416,Bicon,168,222,224,365
ITI-437_jpg.rf.257f39d54de166223a39ad142b79d36e.jpg,416,416,ITI,177,151,377,239
Bicon-613_jpg.rf.235c0858fbbd7c632279e47369b79529.jpg,416,416,Bicon,124,272,136,313
Bicon-613_jpg.rf.235c0858fbbd7c632279e47369b79529.jpg,416,416,Bicon,142,286,154,327
Bicon-613_jpg.rf.235c0858fbbd7c632279e47369b79529.jpg,416,416,Bicon,130,108,142,144
Bicon-613_jpg.rf.235c0858fbbd7c632279e47369b79529.jpg,416,416,Bicon,147,109,158,159
Bicon-613_jpg.rf.235c0858fbbd7c632279e47369b79529.jpg,416,416,Bicon,257,119,271,160
ITI-190_jpg.rf.25fc564be49e2b5a4b81cd4e2e73d1a5.jpg,416,416,ITI,187,225,320,281
Bicon-32_jpg.rf.23fadfc88420585e5360a73cc519df14.jpg,416,416,Bicon,76,111,230,185
bego-21_jpg.rf.252a914116a57cd25e6440518a7b36fc.jpg,416,416,Bego,2,195,194,264
Bicon-289_jpg.rf.24d08302a5cd1a507207c1b4ed8062bd.jpg,416,416,Bicon,73,98,199,168
ITI-69_jpg.rf.243b32c5ccc892ef1f152f608555b74e.jpg,416,416,ITI,272,257,291,301
ITI-69_jpg.rf.243b32c5ccc892ef1f152f608555b74e.jpg,416,416,ITI,251,267,269,315
Bicon-302_jpg.rf.25a4990fcfcd3200c04eb9e12daf68d6.jpg,416,416,Bicon,46,224,207,286
Bicon-302_jpg.rf.25a4990fcfcd3200c04eb9e12daf68d6.jpg,416,416,Bicon,37,140,184,204
ITI-254_jpg.rf.258151f12e0a0444acfe80b812638a8c.jpg,416,416,ITI,135,278,150,320
ITI-123_jpg.rf.265d9723303db99a7c77506029973873.jpg,416,416,ITI,18,225,184,307
ITI-189_jpg.rf.25037d7957aba5e177b690220108c903.jpg,416,416,ITI,258,109,273,145
Bicon-610_jpg.rf.26a31ac81941faaf5e28be8b3d4567c1.jpg,416,416,Bicon,136,171,168,181
Bicon-610_jpg.rf.26a31ac81941faaf5e28be8b3d4567c1.jpg,416,416,Bicon,144,152,170,162
Bicon-610_jpg.rf.26a31ac81941faaf5e28be8b3d4567c1.jpg,416,416,Bicon,271,144,295,155
Bicon-610_jpg.rf.26a31ac81941faaf5e28be8b3d4567c1.jpg,416,416,Bicon,276,163,298,173
Bicon-569_jpg.rf.269ff0673e17ad94a295175814c203ed.jpg,416,416,Bicon,152,74,268,200
bego-24_jpg.rf.263ca2a52cb7bc70263e43bb3a252b5a.jpg,416,416,Bego,56,211,240,315
ITI-235_jpg.rf.243cc67f7e31dcc605bb216a589d9092.jpg,416,416,ITI,113,260,162,276
Bicon-98_jpg.rf.2607bd6bb37e13003475ac56c0151aef.jpg,416,416,Bicon,298,299,312,335
Bicon-98_jpg.rf.2607bd6bb37e13003475ac56c0151aef.jpg,416,416,Bicon,274,303,288,342
ITI-134_jpg.rf.264f44f7dc3a754b2eb91feb8cdb152c.jpg,416,416,ITI,92,14,248,118
ITI-134_jpg.rf.264f44f7dc3a754b2eb91feb8cdb152c.jpg,416,416,ITI,8,121,166,231
Bicon-184_jpg.rf.26c4aca48e9b9a3b5320dc4686cb0fca.jpg,416,416,Bicon,149,286,173,296
Bicon-184_jpg.rf.26c4aca48e9b9a3b5320dc4686cb0fca.jpg,416,416,Bicon,150,274,176,285
Bicon-594_jpg.rf.261da895799fac29c3d81c42a45057cd.jpg,416,416,Bicon,256,163,272,204
Bicon-594_jpg.rf.261da895799fac29c3d81c42a45057cd.jpg,416,416,Bicon,270,165,286,205
Bicon-3_jpg.rf.26ba2e66a5b80fc791a59463504b1deb.jpg,416,416,Bicon,139,214,206,376
Bicon-3_jpg.rf.26ba2e66a5b80fc791a59463504b1deb.jpg,416,416,Bicon,222,222,286,394
Bicon-18_jpg.rf.26fc872c4d74a14c4d384126acd38114.jpg,416,416,Bicon,108,112,140,127
Bicon-18_jpg.rf.26fc872c4d74a14c4d384126acd38114.jpg,416,416,Bicon,97,275,147,303
Bicon-18_jpg.rf.26fc872c4d74a14c4d384126acd38114.jpg,416,416,Bicon,101,131,139,149
ITI-413_jpg.rf.26aa173873e53158b24d198719160dc4.jpg,416,416,ITI,83,241,257,332
Bicon-556_jpg.rf.26254314436ff74d3514dab5b964402d.jpg,416,416,Bicon,121,296,133,341
ITI-277_jpg.rf.26685cdfec4f81776f9d4138b9bb8c74.jpg,416,416,ITI,20,83,204,183
Bicon-532_jpg.rf.27234a4909469672a1bda12224c4f1da.jpg,416,416,Bicon,4,31,170,327
Bicon-280_jpg.rf.26e6783cfa498d15bca77d6c6d6d53dd.jpg,416,416,Bicon,231,295,267,306
ITI-421_jpg.rf.26cd1c4e827e58ff44fa2ab4f69c3bda.jpg,416,416,ITI,114,217,246,330
Bicon-271_jpg.rf.2656f2dec4a460e46c2c6d0ee57f56c0.jpg,416,416,Bicon,126,283,160,295
Bicon-271_jpg.rf.2656f2dec4a460e46c2c6d0ee57f56c0.jpg,416,416,Bicon,119,269,151,281
Bicon-271_jpg.rf.2656f2dec4a460e46c2c6d0ee57f56c0.jpg,416,416,Bicon,118,254,146,264
Bicon-185_jpg.rf.28c959af4eff5735e34195c2e1c23daa.jpg,416,416,Bicon,268,129,297,141
Bicon-185_jpg.rf.28c959af4eff5735e34195c2e1c23daa.jpg,416,416,Bicon,266,141,294,152
ITI-395_jpg.rf.288cc32e35139009b3cd05ce3f0fb03f.jpg,416,416,ITI,160,163,241,308
Bicon-12_jpg.rf.27742b49953d39f59d8ceae300a87fbb.jpg,416,416,Bicon,161,171,333,262
ITI-387_jpg.rf.280cd643a5c6921e33a37e0bd26153d4.jpg,416,416,ITI,159,168,328,294
bego-3_jpg.rf.29400c668c08db7f9e9113c81b2c20e4.jpg,416,416,Bego,78,262,362,369
ITI-309_jpg.rf.286a17e1854074c7ba02fe5280b37e4e.jpg,416,416,ITI,211,111,219,162
ITI-309_jpg.rf.286a17e1854074c7ba02fe5280b37e4e.jpg,416,416,ITI,127,233,141,275
Bicon-48_jpg.rf.26a549d65f44eee2a2105d793ee8408f.jpg,416,416,Bicon,222,260,261,278
Bicon-48_jpg.rf.26a549d65f44eee2a2105d793ee8408f.jpg,416,416,Bicon,123,141,173,158
Bicon-11_jpg.rf.26f08f43444c6e608ebb2a5459296a8e.jpg,416,416,Bicon,5,301,173,385
ITI-32_jpg.rf.280cad9ec5f0b5d9ae81ff86d20dbabd.jpg,416,416,ITI,182,101,199,162
ITI-32_jpg.rf.280cad9ec5f0b5d9ae81ff86d20dbabd.jpg,416,416,ITI,212,109,222,155
ITI-32_jpg.rf.280cad9ec5f0b5d9ae81ff86d20dbabd.jpg,416,416,ITI,202,109,211,159
ITI-32_jpg.rf.280cad9ec5f0b5d9ae81ff86d20dbabd.jpg,416,416,ITI,253,114,261,153
ITI-32_jpg.rf.280cad9ec5f0b5d9ae81ff86d20dbabd.jpg,416,416,ITI,267,116,275,157
Bicon-228_jpg.rf.2873f67709562198cb9618dad2991df5.jpg,416,416,Bicon,266,189,334,325
Bicon-85_jpg.rf.299b71a59df8397deb5487543ec86734.jpg,416,416,Bicon,172,273,242,386
ITI-9_jpg.rf.29f2d8e9ac23bb657e6e495d9ae55e18.jpg,416,416,ITI,64,152,233,224
Bicon-583_jpg.rf.2a6f8454e2b7013ef9996aa3670ef875.jpg,416,416,Bicon,124,163,240,341
ITI-404_jpg.rf.2aa7797aad8dc6768c843efdd2c627d4.jpg,416,416,ITI,120,156,221,304
bego-7_jpg.rf.2946747b5935967061763eb8d7a8abf5.jpg,416,416,Bego,166,91,274,325
bego-7_jpg.rf.2946747b5935967061763eb8d7a8abf5.jpg,416,416,Bego,66,115,172,359
